,Name,Num Entries,Year,Time,Record Identifier,Status of System,Latitude,Longitude,Maximum Sustained Wind,Minimum Pressure,34-knot Wind Radii NE,34-knot Wind Radii SE,34-knot Wind Radii SW,34-knot Wind Radii NW,50-knot Wind Radii NE,50-knot Wind Radii SE,50-knot Wind Radii SW,50-knot Wind Radii NW,64-knot Wind Radii NE,64-knot Wind Radii SE,64-knot Wind Radii SW,64-knot Wind Radii NW,Speed mph
704,NIGEL,46,9/20/2023, 0600,  , HU,33.7,55.2,85.0,971.0,140.0,130.0,100.0,130.0,90.0,80.0,60.0,70.0,50.0,40.0,35.0,40.0,15.094332367065688
705,NIGEL,46,9/20/2023,1200,  , HU,35.2,54.7,80.0,972.0,140.0,130.0,100.0,130.0,90.0,80.0,60.0,70.0,50.0,40.0,35.0,40.0,17.914108227367517
706,NIGEL,46,9/20/2023,1800,  , HU,36.7,53.6,80.0,972.0,140.0,130.0,100.0,130.0,90.0,80.0,60.0,70.0,50.0,40.0,35.0,40.0,20.087635322215974
707,NIGEL,46,9/21/2023, 0000,  , HU,38.3,51.6,80.0,973.0,140.0,130.0,100.0,130.0,90.0,80.0,60.0,70.0,50.0,40.0,35.0,40.0,25.947596789021024
708,NIGEL,46,9/21/2023, 0600,  , HU,40.0,49.2,75.0,975.0,130.0,130.0,110.0,130.0,80.0,80.0,60.0,70.0,50.0,40.0,30.0,40.0,29.025610487025485
709,NIGEL,46,9/21/2023,1200,  , HU,41.3,46.3,75.0,975.0,130.0,150.0,110.0,130.0,80.0,80.0,60.0,70.0,50.0,40.0,30.0,40.0,29.42689749971934
710,NIGEL,46,9/21/2023,1800,  , HU,42.8,42.8,70.0,975.0,160.0,180.0,180.0,110.0,100.0,110.0,80.0,60.0,60.0,60.0,40.0,30.0,34.551527329584935
711,NIGEL,46,9/22/2023, 0000,  , HU,44.3,38.7,65.0,975.0,180.0,200.0,180.0,110.0,100.0,110.0,80.0,60.0,60.0,60.0,40.0,30.0,38.32590199217782
712,NIGEL,46,9/22/2023, 0600,  , EX,45.4,34.3,60.0,974.0,180.0,200.0,190.0,110.0,90.0,110.0,80.0,60.0,0.0,0.0,0.0,0.0,38.08387634140211
713,NIGEL,46,9/22/2023,1200,  , EX,47.2,30.2,55.0,972.0,180.0,200.0,190.0,100.0,90.0,110.0,80.0,40.0,0.0,0.0,0.0,0.0,38.64040228520371
714,NIGEL,46,9/22/2023,1800,  , EX,48.9,26.8,55.0,971.0,100.0,200.0,190.0,0.0,30.0,70.0,80.0,0.0,0.0,0.0,0.0,0.0,32.679325265218544
715,NIGEL,46,9/23/2023, 0000,  , EX,50.9,24.0,55.0,969.0,100.0,200.0,190.0,0.0,30.0,70.0,80.0,0.0,0.0,0.0,0.0,0.0,31.008361365621138
716,NIGEL,46,9/23/2023, 0600,  , EX,53.3,22.2,55.0,967.0,270.0,330.0,180.0,100.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.427291257112547
717,NIGEL,46,9/23/2023,1200,  , EX,55.6,22.7,55.0,964.0,330.0,480.0,120.0,150.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.69660050308354
718,NIGEL,46,9/23/2023,1800,  , EX,57.7,23.2,55.0,961.0,360.0,120.0,120.0,210.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.389033907325285
719,NIGEL,46,9/24/2023, 0000,  , EX,58.3,25.6,50.0,958.0,420.0,120.0,150.0,270.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,16.192509998593003
720,NIGEL,46,9/24/2023, 0600,  , EX,57.4,27.4,50.0,958.0,420.0,120.0,150.0,270.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,15.134498752768275
721,NIGEL,46,9/24/2023,1200,  , EX,56.1,26.7,45.0,961.0,570.0,510.0,420.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.608974483570519
722,NIGEL,46,9/24/2023,1800,  , EX,56.4,23.5,45.0,964.0,540.0,390.0,360.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.760310125625704
723,NIGEL,46,9/25/2023, 0000,  , EX,58.0,20.9,40.0,969.0,420.0,360.0,420.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.543284118143728
724,NIGEL,46,9/25/2023, 0600,  , EX,60.1,18.6,40.0,971.0,420.0,360.0,420.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.751533089689747
725,NIGEL,46,9/25/2023,1200,  , EX,61.0,18.5,40.0,972.0,420.0,360.0,420.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.379564469602064
726,NIGEL,46,9/25/2023,1800,  , EX,61.5,19.4,40.0,974.0,420.0,360.0,420.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.615842855755479
727,NIGEL,46,9/26/2023, 0000,  , EX,61.5,20.9,40.0,976.0,420.0,360.0,420.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.24203131930105
728,NIGEL,46,9/26/2023, 0600,  , EX,61.5,22.5,40.0,977.0,420.0,360.0,420.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.791473357203234
729,NIGEL,46,9/26/2023,1200,  , EX,61.5,23.3,40.0,977.0,420.0,360.0,420.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.395819413712088
730,OPHELIA,15,9/21/2023,1200,  , EX,28.5,76.0,30.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
731,OPHELIA,15,9/21/2023,1800,  , EX,29.0,75.6,30.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.032890079700258
732,OPHELIA,15,9/22/2023, 0000,  , EX,29.5,75.3,35.0,1008.0,210.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.49908585829244
733,OPHELIA,15,9/22/2023, 0600,  , EX,30.3,75.1,40.0,1002.0,210.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.426410248904753
734,OPHELIA,15,9/22/2023,1200,  , EX,31.6,75.5,50.0,996.0,240.0,0.0,60.0,180.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,15.482792505094801
735,OPHELIA,15,9/22/2023,1800,  , TS,32.7,76.1,60.0,989.0,270.0,70.0,70.0,160.0,0.0,0.0,40.0,80.0,0.0,0.0,0.0,0.0,13.952714861063868
736,OPHELIA,15,9/23/2023, 0000,  , TS,33.3,76.6,60.0,983.0,270.0,90.0,120.0,120.0,0.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,8.429590502024189
737,OPHELIA,15,9/23/2023, 0600,  , TS,33.8,77.1,60.0,981.0,270.0,90.0,120.0,90.0,40.0,40.0,50.0,60.0,0.0,0.0,0.0,0.0,7.495263909540873
738,OPHELIA,15,9/23/2023,1200,  , TS,35.1,77.1,50.0,982.0,270.0,120.0,80.0,60.0,40.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0,14.970387126056258
739,OPHELIA,15,9/23/2023,1800,  , TS,36.3,77.5,40.0,997.0,270.0,120.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.316113545119622
740,OPHELIA,15,9/24/2023, 0000,  , EX,36.8,77.6,30.0,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.831683034331276
741,OPHELIA,15,9/24/2023, 0600,  , EX,37.2,77.6,25.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.606272961863441
742,OPHELIA,15,9/24/2023,1200,  , EX,37.9,77.4,20.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.265194263744483
743,OPHELIA,15,9/24/2023,1800,  , EX,38.9,76.9,20.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.368144404819724
744,PHILIPPE,54,9/23/2023, 0600,  , TD,15.5,36.6,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
745,PHILIPPE,54,9/23/2023,1200,  , TD,15.6,38.0,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.574442850468122
746,PHILIPPE,54,9/23/2023,1800,  , TS,15.7,39.1,35.0,1005.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.251867466485324
747,PHILIPPE,54,9/24/2023, 0000,  , TS,15.8,39.8,40.0,1003.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.843323437041742
748,PHILIPPE,54,9/24/2023, 0600,  , TS,16.0,40.5,45.0,1001.0,100.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.087442636883132
749,PHILIPPE,54,9/24/2023,1200,  , TS,16.3,41.3,45.0,1000.0,100.0,80.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.499435410388617
750,PHILIPPE,54,9/24/2023,1800,  , TS,16.6,42.0,45.0,1000.0,100.0,80.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.467786881170385
751,PHILIPPE,54,9/25/2023, 0000,  , TS,16.9,42.9,45.0,1000.0,100.0,70.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.508464538515593
752,PHILIPPE,54,9/25/2023, 0600,  , TS,17.1,43.8,50.0,998.0,100.0,70.0,0.0,70.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.175315566150173
753,PHILIPPE,54,9/25/2023,1200,  , TS,17.1,44.8,50.0,998.0,100.0,70.0,0.0,70.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.006596724237495
754,PHILIPPE,54,9/25/2023,1800,  , TS,17.1,46.2,45.0,1000.0,110.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.409219179188932
755,PHILIPPE,54,9/26/2023, 0000,  , TS,17.4,47.3,45.0,1001.0,130.0,150.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.581061492814731
756,PHILIPPE,54,9/26/2023, 0600,  , TS,17.5,48.5,45.0,1001.0,140.0,150.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.233040445698604
757,PHILIPPE,54,9/26/2023,1200,  , TS,17.4,49.7,40.0,1003.0,150.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.233040445698675
758,PHILIPPE,54,9/26/2023,1800,  , TS,17.1,50.8,40.0,1003.0,170.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.581061492814662
759,PHILIPPE,54,9/27/2023, 0000,  , TS,17.2,51.6,40.0,1003.0,190.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.877914789949275
760,PHILIPPE,54,9/27/2023, 0600,  , TS,17.4,52.3,40.0,1003.0,170.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.03351810595045
761,PHILIPPE,54,9/27/2023,1200,  , TS,17.5,53.0,45.0,1000.0,150.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.775742852268169
762,PHILIPPE,54,9/27/2023,1800,  , TS,17.8,53.7,45.0,1000.0,140.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.422616679245484
763,PHILIPPE,54,9/28/2023, 0000,  , TS,18.1,54.3,40.0,1002.0,130.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.42566199320565
764,PHILIPPE,54,9/28/2023, 0600,  , TS,18.5,54.5,40.0,1002.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.098940161793673
765,PHILIPPE,54,9/28/2023,1200,  , TS,18.7,54.7,40.0,1002.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.173203608922462
766,PHILIPPE,54,9/28/2023,1800,  , TS,18.6,54.8,40.0,1002.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5863814539536145
767,PHILIPPE,54,9/29/2023, 0000,  , TS,18.5,54.9,40.0,1002.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5868224415164853
768,PHILIPPE,54,9/29/2023, 0600,  , TS,18.4,55.0,40.0,1002.0,100.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.587261276721226
769,PHILIPPE,54,9/29/2023,1200,  , TS,18.2,55.3,45.0,1002.0,100.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0078323593638725
770,PHILIPPE,54,9/29/2023,1800,  , TS,18.0,55.6,45.0,1002.0,90.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.010915439682033
771,PHILIPPE,54,9/30/2023, 0000,  , TS,17.6,55.7,45.0,1001.0,90.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.734968761291088
772,PHILIPPE,54,9/30/2023, 0600,  , TS,17.2,55.8,45.0,999.0,90.0,120.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.735532259022363
773,PHILIPPE,54,9/30/2023,1200,  , TS,16.8,56.0,45.0,999.0,100.0,120.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.105754873853997
774,PHILIPPE,54,9/30/2023,1800,  , TS,16.4,56.3,50.0,998.0,110.0,130.0,0.0,80.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,5.672615725402937
775,RINA,16,9/28/2023, 0600,  , TS,15.6,44.5,35.0,1005.0,60.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
776,RINA,16,9/28/2023,1200,  , TS,16.9,45.1,35.0,1004.0,80.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.37411945181191
777,RINA,16,9/28/2023,1800,  , TS,17.7,45.8,35.0,1004.0,80.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.004283117345588
778,RINA,16,9/29/2023, 0000,  , TS,18.2,46.2,40.0,1002.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.235680598484659
779,RINA,16,9/29/2023, 0600,  , TS,18.6,46.4,45.0,999.0,90.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.098397583472887
780,RINA,16,9/29/2023,1200,  , TS,19.1,46.7,45.0,999.0,90.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.621310591399122
781,RINA,16,9/29/2023,1800,  , TS,19.8,47.5,45.0,1000.0,100.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.850678240081422
782,RINA,16,9/30/2023, 0000,  , TS,20.2,48.4,45.0,1000.0,100.0,130.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.773425385827409
783,RINA,16,9/30/2023, 0600,  , TS,20.5,49.1,45.0,1000.0,90.0,100.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.309990220864934
784,RINA,16,9/30/2023,1200,  , TS,21.0,50.0,40.0,1002.0,70.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.273134396121966
785,RINA,16,9/30/2023,1800,  , TS,22.1,51.0,40.0,1004.0,70.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.588336190289496
