,Name,Num Entries,Year,Time,Record Identifier,Status of System,Latitude,Longitude,Maximum Sustained Wind,Minimum Pressure,34-knot Wind Radii NE,34-knot Wind Radii SE,34-knot Wind Radii SW,34-knot Wind Radii NW,50-knot Wind Radii NE,50-knot Wind Radii SE,50-knot Wind Radii SW,50-knot Wind Radii NW,64-knot Wind Radii NE,64-knot Wind Radii SE,64-knot Wind Radii SW,64-knot Wind Radii NW
46769,               BETA,18,10/30/2005, 0000,  , HU, 13.6N,  82.6W,90.0,970.0,50.0,50.0,50.0,50.0,25.0,25.0,25.0,25.0,15.0,15.0,15.0,15.0
46770,               BETA,18,10/30/2005, 0600,  , HU, 13.3N,  83.1W,100.0,962.0,50.0,50.0,50.0,50.0,25.0,25.0,25.0,25.0,15.0,15.0,15.0,15.0
46771,               BETA,18,10/30/2005,1200, L, HU, 12.9N,  83.5W,90.0,970.0,50.0,50.0,50.0,50.0,25.0,25.0,25.0,25.0,15.0,15.0,15.0,15.0
46772,               BETA,18,10/30/2005,1800,  , TS, 12.7N,  84.1W,55.0,990.0,60.0,60.0,50.0,50.0,30.0,30.0,20.0,20.0,0.0,0.0,0.0,0.0
46773,               BETA,18,10/31/2005, 0000,  , TD, 12.7N,  84.9W,20.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46775,              GAMMA,33,11/14/2005, 0000,  , TD, 13.2N,  62.1W,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46776,              GAMMA,33,11/14/2005, 0600,  , TD, 13.6N,  62.8W,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46777,              GAMMA,33,11/14/2005,1200,  , TD, 13.8N,  63.4W,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46778,              GAMMA,33,11/14/2005,1800,  , TD, 14.1N,  64.2W,30.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46779,              GAMMA,33,11/15/2005, 0000,  , TD, 14.2N,  65.0W,30.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46780,              GAMMA,33,11/15/2005, 0600,  , TS, 14.3N,  66.0W,35.0,1004.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46781,              GAMMA,33,11/15/2005,1200,  , TS, 14.4N,  67.1W,35.0,1004.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46782,              GAMMA,33,11/15/2005,1800,  , TD, 14.7N,  68.4W,30.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46783,              GAMMA,33,11/16/2005, 0000,  , TD, 14.8N,  69.9W,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46784,              GAMMA,33,11/16/2005, 0600,  , TD, 14.8N,  71.5W,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46785,              GAMMA,33,11/16/2005,1200,  , TD, 14.7N,  73.1W,25.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46786,              GAMMA,33,11/16/2005,1800,  , WV, 14.8N,  75.4W,25.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46787,              GAMMA,33,11/17/2005, 0000,  , WV, 15.0N,  77.6W,25.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46788,              GAMMA,33,11/17/2005, 0600,  , WV, 15.3N,  79.7W,25.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46789,              GAMMA,33,11/17/2005,1200,  , WV, 15.6N,  81.7W,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46790,              GAMMA,33,11/17/2005,1800,  , WV, 15.8N,  83.1W,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46791,              GAMMA,33,11/18/2005, 0000,  , WV, 15.8N,  84.1W,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46792,              GAMMA,33,11/18/2005, 0600,  , WV, 15.7N,  84.8W,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46793,              GAMMA,33,11/18/2005,1200,  , WV, 15.5N,  85.5W,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46794,              GAMMA,33,11/18/2005,1800,  , TS, 15.7N,  85.6W,35.0,1006.0,75.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46795,              GAMMA,33,11/19/2005, 0000,  , TS, 16.0N,  85.6W,40.0,1005.0,90.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46796,              GAMMA,33,11/19/2005, 0600,  , TS, 16.1N,  85.6W,40.0,1004.0,90.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46797,              GAMMA,33,11/19/2005,1200,  , TS, 16.1N,  85.4W,45.0,1002.0,90.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46798,              GAMMA,33,11/19/2005,1800,  , TS, 16.2N,  85.2W,40.0,1004.0,90.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46799,              GAMMA,33,11/20/2005, 0000,  , TS, 16.4N,  85.0W,40.0,1005.0,90.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46800,              GAMMA,33,11/20/2005, 0600,  , TS, 16.6N,  85.0W,35.0,1006.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46801,              GAMMA,33,11/20/2005,1200,  , TD, 16.7N,  85.2W,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46802,              GAMMA,33,11/20/2005,1800,  , TD, 16.9N,  85.5W,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46803,              GAMMA,33,11/21/2005, 0000,  , TD, 17.1N,  85.5W,25.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46804,              GAMMA,33,11/21/2005, 0600,  , LO, 17.0N,  85.2W,25.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46805,              GAMMA,33,11/21/2005,1200,  , LO, 16.7N,  84.8W,25.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46806,              GAMMA,33,11/21/2005,1800,  , LO, 16.4N,  84.3W,25.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46807,              GAMMA,33,11/22/2005, 0000,  , LO, 15.4N,  83.5W,25.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46809,              DELTA,42,11/19/2005,1200,  , EX, 27.0N,  48.0W,25.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46810,              DELTA,42,11/19/2005,1800,  , EX, 26.7N,  47.5W,25.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46811,              DELTA,42,11/20/2005, 0000,  , EX, 26.7N,  46.7W,25.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46812,              DELTA,42,11/20/2005, 0600,  , EX, 27.2N,  45.9W,25.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46813,              DELTA,42,11/20/2005,1200,  , EX, 27.7N,  44.8W,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46814,              DELTA,42,11/20/2005,1800,  , EX, 28.0N,  43.5W,35.0,1003.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46815,              DELTA,42,11/21/2005, 0000,  , EX, 28.3N,  42.2W,35.0,1000.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46816,              DELTA,42,11/21/2005, 0600,  , EX, 29.0N,  41.1W,35.0,998.0,150.0,100.0,75.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46817,              DELTA,42,11/21/2005,1200,  , EX, 29.9N,  40.1W,35.0,996.0,150.0,100.0,75.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46818,              DELTA,42,11/21/2005,1800,  , EX, 30.9N,  39.6W,40.0,994.0,150.0,100.0,75.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46819,              DELTA,42,11/22/2005, 0000,  , EX, 31.5N,  40.1W,40.0,992.0,150.0,100.0,100.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46820,              DELTA,42,11/22/2005, 0600,  , EX, 31.4N,  39.9W,45.0,990.0,150.0,100.0,100.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46821,              DELTA,42,11/22/2005,1200,  , EX, 31.2N,  39.8W,45.0,988.0,175.0,125.0,125.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46822,              DELTA,42,11/22/2005,1800,  , SS, 30.7N,  40.5W,45.0,986.0,175.0,150.0,150.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46823,              DELTA,42,11/23/2005, 0000,  , SS, 29.9N,  40.9W,45.0,984.0,200.0,200.0,200.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46824,              DELTA,42,11/23/2005, 0600,  , SS, 28.8N,  41.3W,45.0,983.0,250.0,200.0,225.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46825,              DELTA,42,11/23/2005,1200,  , TS, 27.4N,  41.2W,50.0,983.0,250.0,200.0,250.0,275.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46826,              DELTA,42,11/23/2005,1800,  , TS, 26.4N,  40.8W,50.0,983.0,200.0,175.0,225.0,250.0,50.0,30.0,0.0,50.0,0.0,0.0,0.0,0.0
46827,              DELTA,42,11/24/2005, 0000,  , TS, 25.5N,  40.2W,55.0,982.0,175.0,150.0,200.0,225.0,50.0,30.0,30.0,50.0,0.0,0.0,0.0,0.0
46828,              DELTA,42,11/24/2005, 0600,  , TS, 25.0N,  39.6W,55.0,981.0,150.0,150.0,200.0,225.0,50.0,30.0,30.0,50.0,0.0,0.0,0.0,0.0
46829,              DELTA,42,11/24/2005,1200,  , TS, 24.8N,  39.0W,60.0,980.0,150.0,180.0,175.0,200.0,60.0,60.0,60.0,50.0,0.0,0.0,0.0,0.0
46830,              DELTA,42,11/24/2005,1800,  , TS, 24.6N,  38.9W,60.0,980.0,150.0,160.0,160.0,180.0,60.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0
46831,              DELTA,42,11/25/2005, 0000,  , TS, 24.1N,  39.0W,60.0,980.0,140.0,140.0,140.0,160.0,60.0,60.0,60.0,70.0,0.0,0.0,0.0,0.0
46832,              DELTA,42,11/25/2005, 0600,  , TS, 23.8N,  39.3W,55.0,982.0,125.0,130.0,140.0,150.0,60.0,60.0,45.0,70.0,0.0,0.0,0.0,0.0
46833,              DELTA,42,11/25/2005,1200,  , TS, 23.3N,  39.6W,55.0,982.0,120.0,120.0,140.0,140.0,50.0,50.0,30.0,50.0,0.0,0.0,0.0,0.0
46834,              DELTA,42,11/25/2005,1800,  , TS, 22.8N,  39.8W,50.0,985.0,110.0,120.0,130.0,125.0,40.0,50.0,30.0,40.0,0.0,0.0,0.0,0.0
46835,              DELTA,42,11/26/2005, 0000,  , TS, 22.3N,  39.8W,45.0,989.0,100.0,125.0,125.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46836,              DELTA,42,11/26/2005, 0600,  , TS, 21.8N,  39.4W,40.0,993.0,100.0,125.0,125.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46837,              DELTA,42,11/26/2005,1200,  , TS, 22.0N,  38.4W,35.0,997.0,100.0,125.0,125.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46838,              DELTA,42,11/26/2005,1800,  , TS, 22.6N,  37.3W,35.0,997.0,100.0,125.0,100.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46839,              DELTA,42,11/27/2005, 0000,  , TS, 23.5N,  35.8W,35.0,998.0,100.0,100.0,90.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46840,              DELTA,42,11/27/2005, 0600,  , TS, 24.8N,  34.0W,45.0,993.0,100.0,100.0,90.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46841,              DELTA,42,11/27/2005,1200,  , TS, 26.7N,  31.9W,60.0,982.0,120.0,120.0,90.0,120.0,60.0,60.0,0.0,60.0,0.0,0.0,0.0,0.0
46842,              DELTA,42,11/27/2005,1800,  , TS, 28.3N,  29.9W,60.0,982.0,120.0,120.0,90.0,120.0,60.0,60.0,0.0,60.0,0.0,0.0,0.0,0.0
46843,              DELTA,42,11/28/2005, 0000,  , TS, 29.1N,  27.5W,60.0,983.0,120.0,120.0,90.0,120.0,60.0,60.0,0.0,60.0,0.0,0.0,0.0,0.0
46844,              DELTA,42,11/28/2005, 0600,  , TS, 29.9N,  24.8W,60.0,984.0,125.0,150.0,100.0,125.0,60.0,100.0,75.0,60.0,0.0,0.0,0.0,0.0
46845,              DELTA,42,11/28/2005,1200,  , EX, 30.2N,  21.6W,60.0,985.0,125.0,165.0,165.0,125.0,60.0,110.0,90.0,65.0,0.0,0.0,0.0,0.0
46846,              DELTA,42,11/28/2005,1800,  , EX, 30.2N,  18.2W,60.0,986.0,125.0,180.0,210.0,125.0,60.0,120.0,90.0,75.0,0.0,0.0,0.0,0.0
46847,              DELTA,42,11/29/2005, 0000,  , EX, 30.2N,  14.6W,55.0,988.0,125.0,165.0,150.0,105.0,60.0,90.0,75.0,60.0,0.0,0.0,0.0,0.0
46848,              DELTA,42,11/29/2005, 0600,  , EX, 30.7N,  10.9W,50.0,992.0,125.0,150.0,100.0,90.0,60.0,75.0,60.0,45.0,0.0,0.0,0.0,0.0
46849,              DELTA,42,11/29/2005,1200,  , EX, 32.6N,   6.6W,35.0,1000.0,0.0,150.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46850,              DELTA,42,11/29/2005,1800,  , EX, 35.3N,   1.0W,30.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46852,            EPSILON,43,11/29/2005, 0600,  , TS, 31.5N,  49.2W,45.0,993.0,45.0,0.0,90.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46853,            EPSILON,43,11/29/2005,1200,  , TS, 31.6N,  50.0W,45.0,993.0,45.0,0.0,90.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46854,            EPSILON,43,11/29/2005,1800,  , TS, 31.4N,  50.8W,45.0,993.0,45.0,0.0,90.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46855,            EPSILON,43,11/30/2005, 0000,  , TS, 31.4N,  51.5W,45.0,993.0,45.0,45.0,90.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46856,            EPSILON,43,11/30/2005, 0600,  , TS, 31.1N,  52.5W,50.0,992.0,60.0,45.0,75.0,120.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
46857,            EPSILON,43,11/30/2005,1200,  , TS, 30.8N,  53.5W,55.0,991.0,60.0,60.0,75.0,90.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
46858,            EPSILON,43,11/30/2005,1800,  , TS, 30.1N,  54.2W,50.0,991.0,60.0,90.0,60.0,60.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
46859,            EPSILON,43,12/1/2005, 0000,  , TS, 29.7N,  53.8W,50.0,992.0,60.0,90.0,60.0,60.0,0.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
46860,            EPSILON,43,12/1/2005, 0600,  , TS, 30.0N,  52.7W,50.0,992.0,75.0,75.0,75.0,75.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
46861,            EPSILON,43,12/1/2005,1200,  , TS, 30.8N,  51.9W,50.0,992.0,75.0,75.0,75.0,75.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
46862,            EPSILON,43,12/1/2005,1800,  , TS, 31.4N,  51.3W,55.0,991.0,90.0,90.0,90.0,90.0,30.0,40.0,30.0,30.0,0.0,0.0,0.0,0.0
46863,            EPSILON,43,12/2/2005, 0000,  , TS, 31.9N,  50.6W,55.0,991.0,90.0,90.0,90.0,90.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
46864,            EPSILON,43,12/2/2005, 0600,  , TS, 32.5N,  49.8W,55.0,990.0,90.0,75.0,75.0,90.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
46865,            EPSILON,43,12/2/2005,1200,  , TS, 33.2N,  48.9W,60.0,989.0,90.0,75.0,75.0,90.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
46866,            EPSILON,43,12/2/2005,1800,  , HU, 33.9N,  47.9W,65.0,987.0,90.0,90.0,90.0,90.0,30.0,30.0,30.0,30.0,15.0,15.0,15.0,15.0
46867,            EPSILON,43,12/3/2005, 0000,  , HU, 34.3N,  47.1W,65.0,987.0,100.0,100.0,100.0,100.0,40.0,40.0,40.0,40.0,15.0,15.0,15.0,15.0
46868,            EPSILON,43,12/3/2005, 0600,  , HU, 34.5N,  46.2W,65.0,987.0,100.0,100.0,100.0,100.0,40.0,40.0,40.0,40.0,15.0,15.0,15.0,15.0
46869,            EPSILON,43,12/3/2005,1200,  , HU, 34.5N,  45.0W,65.0,987.0,100.0,100.0,100.0,100.0,40.0,40.0,40.0,40.0,15.0,15.0,15.0,15.0
46870,            EPSILON,43,12/3/2005,1800,  , HU, 34.5N,  43.7W,65.0,987.0,100.0,100.0,100.0,100.0,40.0,40.0,40.0,40.0,20.0,20.0,20.0,20.0
46871,            EPSILON,43,12/4/2005, 0000,  , HU, 34.3N,  42.3W,65.0,987.0,90.0,100.0,100.0,75.0,40.0,45.0,45.0,30.0,0.0,25.0,25.0,0.0
46872,            EPSILON,43,12/4/2005, 0600,  , HU, 34.4N,  41.1W,65.0,987.0,75.0,100.0,100.0,75.0,30.0,45.0,45.0,30.0,0.0,20.0,20.0,0.0
46873,            EPSILON,43,12/4/2005,1200,  , HU, 34.3N,  39.8W,70.0,984.0,75.0,75.0,100.0,75.0,30.0,30.0,45.0,30.0,0.0,20.0,20.0,0.0
46874,            EPSILON,43,12/4/2005,1800,  , HU, 34.3N,  38.8W,70.0,985.0,75.0,75.0,100.0,75.0,30.0,30.0,50.0,30.0,0.0,20.0,20.0,0.0
46875,            EPSILON,43,12/5/2005, 0000,  , HU, 34.2N,  37.8W,70.0,985.0,75.0,75.0,100.0,75.0,30.0,30.0,50.0,30.0,0.0,20.0,20.0,0.0
46876,            EPSILON,43,12/5/2005, 0600,  , HU, 34.0N,  36.7W,75.0,981.0,75.0,75.0,100.0,75.0,30.0,30.0,50.0,30.0,0.0,20.0,20.0,0.0
46877,            EPSILON,43,12/5/2005,1200,  , HU, 33.8N,  35.5W,75.0,981.0,75.0,75.0,100.0,75.0,30.0,30.0,50.0,30.0,0.0,20.0,20.0,0.0
46878,            EPSILON,43,12/5/2005,1800,  , HU, 33.7N,  34.6W,70.0,985.0,75.0,75.0,100.0,75.0,30.0,30.0,50.0,30.0,0.0,20.0,20.0,0.0
46879,            EPSILON,43,12/6/2005, 0000,  , HU, 33.4N,  33.8W,65.0,986.0,75.0,75.0,100.0,100.0,30.0,30.0,50.0,30.0,0.0,20.0,20.0,0.0
46880,            EPSILON,43,12/6/2005, 0600,  , HU, 33.1N,  33.7W,65.0,986.0,90.0,90.0,120.0,100.0,30.0,30.0,40.0,40.0,0.0,20.0,25.0,25.0
46881,            EPSILON,43,12/6/2005,1200,  , HU, 32.3N,  33.7W,65.0,987.0,90.0,90.0,130.0,130.0,30.0,30.0,40.0,40.0,0.0,0.0,25.0,25.0
46882,            EPSILON,43,12/6/2005,1800,  , HU, 31.6N,  34.2W,65.0,987.0,100.0,80.0,115.0,130.0,40.0,30.0,40.0,50.0,0.0,0.0,25.0,30.0
46883,            EPSILON,43,12/7/2005, 0000,  , HU, 30.8N,  34.9W,65.0,987.0,100.0,75.0,100.0,130.0,40.0,30.0,40.0,70.0,0.0,20.0,25.0,35.0
46884,            EPSILON,43,12/7/2005, 0600,  , HU, 30.1N,  36.0W,65.0,987.0,100.0,100.0,100.0,130.0,40.0,30.0,40.0,50.0,25.0,20.0,25.0,25.0
46885,            EPSILON,43,12/7/2005,1200,  , HU, 29.4N,  37.1W,65.0,987.0,110.0,110.0,110.0,130.0,45.0,35.0,35.0,45.0,25.0,0.0,0.0,25.0
46886,            EPSILON,43,12/7/2005,1800,  , TS, 28.7N,  38.1W,60.0,991.0,100.0,100.0,90.0,90.0,45.0,35.0,30.0,30.0,0.0,0.0,0.0,0.0
46887,            EPSILON,43,12/8/2005, 0000,  , TS, 28.2N,  38.8W,50.0,997.0,90.0,90.0,75.0,75.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
46888,            EPSILON,43,12/8/2005, 0600,  , TS, 27.4N,  39.3W,35.0,1003.0,40.0,60.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46889,            EPSILON,43,12/8/2005,1200,  , TD, 26.5N,  40.0W,30.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46890,            EPSILON,43,12/8/2005,1800,  , LO, 25.9N,  40.5W,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46891,            EPSILON,43,12/9/2005, 0000,  , LO, 25.5N,  40.6W,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46892,            EPSILON,43,12/9/2005, 0600,  , LO, 25.1N,  40.4W,25.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46893,            EPSILON,43,12/9/2005,1200,  , LO, 24.7N,  40.1W,25.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46894,            EPSILON,43,12/9/2005,1800,  , LO, 24.7N,  39.2W,25.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46896,               ZETA,36,12/30/2005, 0000,  , TD, 23.9N,  35.6W,30.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46897,               ZETA,36,12/30/2005, 0600,  , TS, 24.2N,  36.1W,40.0,1005.0,125.0,125.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46898,               ZETA,36,12/30/2005,1200,  , TS, 24.7N,  36.6W,45.0,1002.0,140.0,140.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46899,               ZETA,36,12/30/2005,1800,  , TS, 25.2N,  37.0W,45.0,1000.0,160.0,160.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46900,               ZETA,36,12/31/2005, 0000,  , TS, 25.6N,  37.3W,45.0,1000.0,175.0,175.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46901,               ZETA,36,12/31/2005, 0600,  , TS, 25.7N,  37.6W,50.0,997.0,150.0,150.0,30.0,75.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
46902,               ZETA,36,12/31/2005,1200,  , TS, 25.7N,  37.9W,50.0,997.0,120.0,120.0,30.0,75.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
46903,               ZETA,36,12/31/2005,1800,  , TS, 25.7N,  38.1W,45.0,1000.0,120.0,120.0,30.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46904,               ZETA,36,1/1/2006, 0000,  , TS, 25.6N,  38.3W,50.0,997.0,120.0,100.0,30.0,75.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46905,               ZETA,36,1/1/2006, 0600,  , TS, 25.4N,  38.4W,50.0,997.0,120.0,100.0,30.0,75.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46906,               ZETA,36,1/1/2006,1200,  , TS, 25.2N,  38.5W,50.0,997.0,120.0,100.0,30.0,100.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0
46907,               ZETA,36,1/1/2006,1800,  , TS, 25.0N,  38.6W,55.0,994.0,130.0,80.0,30.0,90.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0
46908,               ZETA,36,1/2/2006, 0000,  , TS, 24.6N,  38.9W,55.0,994.0,140.0,60.0,25.0,90.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0
46909,               ZETA,36,1/2/2006, 0600,  , TS, 24.3N,  39.7W,50.0,997.0,140.0,60.0,20.0,100.0,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0
46910,               ZETA,36,1/2/2006,1200,  , TS, 23.8N,  40.4W,45.0,1000.0,120.0,60.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46911,               ZETA,36,1/2/2006,1800,  , TS, 23.6N,  40.8W,50.0,997.0,120.0,60.0,20.0,100.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0
46912,               ZETA,36,1/3/2006, 0000,  , TS, 23.4N,  41.0W,55.0,994.0,100.0,75.0,25.0,100.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0
46913,               ZETA,36,1/3/2006, 0600,  , TS, 23.3N,  41.3W,55.0,994.0,100.0,75.0,25.0,100.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0
46914,               ZETA,36,1/3/2006,1200,  , TS, 23.2N,  41.6W,55.0,994.0,100.0,75.0,25.0,100.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0
46915,               ZETA,36,1/3/2006,1800,  , TS, 23.0N,  42.1W,55.0,994.0,100.0,75.0,25.0,100.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0
46916,               ZETA,36,1/4/2006, 0000,  , TS, 22.6N,  42.4W,55.0,994.0,125.0,75.0,25.0,125.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0
